id,action_id,protocol_action,sub_protocol_bean_name
10269,10538,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10270,10538,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10271,10538,DENY_AUTHORIZATION,hbciDenyAuthorization
10276,10554,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10277,10554,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10278,10554,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10279,10554,DENY_AUTHORIZATION,hbciDenyAuthorization
10284,10570,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10285,10570,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10286,10570,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10287,10570,DENY_AUTHORIZATION,hbciDenyAuthorization
10292,10586,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10293,10586,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10294,10586,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10295,10586,DENY_AUTHORIZATION,hbciDenyAuthorization
10300,10602,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10301,10602,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10302,10602,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10303,10602,DENY_AUTHORIZATION,hbciDenyAuthorization
10308,10618,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10309,10618,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10310,10618,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10311,10618,DENY_AUTHORIZATION,hbciDenyAuthorization
10316,10634,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10317,10634,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10318,10634,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10319,10634,DENY_AUTHORIZATION,hbciDenyAuthorization
10324,10650,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10325,10650,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10326,10650,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10327,10650,DENY_AUTHORIZATION,hbciDenyAuthorization
10332,10666,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10333,10666,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10334,10666,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10335,10666,DENY_AUTHORIZATION,hbciDenyAuthorization
10340,10682,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10341,10682,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10342,10682,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10343,10682,DENY_AUTHORIZATION,hbciDenyAuthorization
10348,10698,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10349,10698,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10350,10698,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10351,10698,DENY_AUTHORIZATION,hbciDenyAuthorization
10356,10714,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10357,10714,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10358,10714,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10359,10714,DENY_AUTHORIZATION,hbciDenyAuthorization
10364,10730,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10365,10730,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10366,10730,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10367,10730,DENY_AUTHORIZATION,hbciDenyAuthorization
10372,10746,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10373,10746,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10374,10746,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10375,10746,DENY_AUTHORIZATION,hbciDenyAuthorization
10380,10762,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10381,10762,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10382,10762,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10383,10762,DENY_AUTHORIZATION,hbciDenyAuthorization
10388,10778,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10389,10778,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10390,10778,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10391,10778,DENY_AUTHORIZATION,hbciDenyAuthorization
10396,10794,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10397,10794,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10398,10794,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10399,10794,DENY_AUTHORIZATION,hbciDenyAuthorization
10404,10810,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10405,10810,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10406,10810,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10407,10810,DENY_AUTHORIZATION,hbciDenyAuthorization
10412,10826,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10413,10826,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10414,10826,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10415,10826,DENY_AUTHORIZATION,hbciDenyAuthorization
10420,10842,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10421,10842,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10422,10842,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10423,10842,DENY_AUTHORIZATION,hbciDenyAuthorization
10428,10858,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10429,10858,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10430,10858,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10431,10858,DENY_AUTHORIZATION,hbciDenyAuthorization
10436,10874,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10437,10874,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10438,10874,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10439,10874,DENY_AUTHORIZATION,hbciDenyAuthorization
10444,10890,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10445,10890,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10446,10890,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10447,10890,DENY_AUTHORIZATION,hbciDenyAuthorization
10452,10906,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10453,10906,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10454,10906,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10455,10906,DENY_AUTHORIZATION,hbciDenyAuthorization
10460,10922,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10461,10922,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10462,10922,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10463,10922,DENY_AUTHORIZATION,hbciDenyAuthorization
10468,10938,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10469,10938,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10470,10938,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10471,10938,DENY_AUTHORIZATION,hbciDenyAuthorization
10476,10954,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10477,10954,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10478,10954,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10479,10954,DENY_AUTHORIZATION,hbciDenyAuthorization
10484,10970,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10485,10970,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10486,10970,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10487,10970,DENY_AUTHORIZATION,hbciDenyAuthorization
10492,10986,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10493,10986,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10494,10986,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10495,10986,DENY_AUTHORIZATION,hbciDenyAuthorization
10500,11002,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10501,11002,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10502,11002,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10503,11002,DENY_AUTHORIZATION,hbciDenyAuthorization
10508,11018,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10509,11018,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10510,11018,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10511,11018,DENY_AUTHORIZATION,hbciDenyAuthorization
10516,11034,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10517,11034,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10518,11034,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10519,11034,DENY_AUTHORIZATION,hbciDenyAuthorization
10524,11050,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10525,11050,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10526,11050,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10527,11050,DENY_AUTHORIZATION,hbciDenyAuthorization
10532,11066,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10533,11066,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10534,11066,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10535,11066,DENY_AUTHORIZATION,hbciDenyAuthorization
10540,11082,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10541,11082,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10542,11082,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10543,11082,DENY_AUTHORIZATION,hbciDenyAuthorization
10548,11098,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10549,11098,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10550,11098,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10551,11098,DENY_AUTHORIZATION,hbciDenyAuthorization
10556,11114,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10557,11114,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10558,11114,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10559,11114,DENY_AUTHORIZATION,hbciDenyAuthorization
10564,11130,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10565,11130,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10566,11130,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10567,11130,DENY_AUTHORIZATION,hbciDenyAuthorization
10572,11146,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10573,11146,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10574,11146,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10575,11146,DENY_AUTHORIZATION,hbciDenyAuthorization
10580,11162,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10581,11162,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10582,11162,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10583,11162,DENY_AUTHORIZATION,hbciDenyAuthorization
10588,11178,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10589,11178,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10590,11178,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10591,11178,DENY_AUTHORIZATION,hbciDenyAuthorization
10596,11194,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10597,11194,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10598,11194,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10599,11194,DENY_AUTHORIZATION,hbciDenyAuthorization
10604,11210,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10605,11210,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10606,11210,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10607,11210,DENY_AUTHORIZATION,hbciDenyAuthorization
10612,11226,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10613,11226,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10614,11226,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10615,11226,DENY_AUTHORIZATION,hbciDenyAuthorization
10620,11242,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10621,11242,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10622,11242,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10623,11242,DENY_AUTHORIZATION,hbciDenyAuthorization
10628,11258,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10629,11258,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10630,11258,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10631,11258,DENY_AUTHORIZATION,hbciDenyAuthorization
10636,11274,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10637,11274,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10638,11274,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10639,11274,DENY_AUTHORIZATION,hbciDenyAuthorization
10644,11290,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10645,11290,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10646,11290,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10647,11290,DENY_AUTHORIZATION,hbciDenyAuthorization
10652,11306,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10653,11306,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10654,11306,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10655,11306,DENY_AUTHORIZATION,hbciDenyAuthorization
10660,11322,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10661,11322,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10662,11322,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10663,11322,DENY_AUTHORIZATION,hbciDenyAuthorization
10668,11338,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10669,11338,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10670,11338,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10671,11338,DENY_AUTHORIZATION,hbciDenyAuthorization
10676,11354,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10677,11354,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10678,11354,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10679,11354,DENY_AUTHORIZATION,hbciDenyAuthorization
10684,11370,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10685,11370,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10686,11370,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10687,11370,DENY_AUTHORIZATION,hbciDenyAuthorization
10692,11386,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10693,11386,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10694,11386,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10695,11386,DENY_AUTHORIZATION,hbciDenyAuthorization
10700,11402,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10701,11402,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10702,11402,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10703,11402,DENY_AUTHORIZATION,hbciDenyAuthorization
10708,11418,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10709,11418,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10710,11418,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10711,11418,DENY_AUTHORIZATION,hbciDenyAuthorization
10716,11434,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10717,11434,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10718,11434,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10719,11434,DENY_AUTHORIZATION,hbciDenyAuthorization
10724,11450,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10725,11450,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10726,11450,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10727,11450,DENY_AUTHORIZATION,hbciDenyAuthorization
10732,11466,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10733,11466,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10734,11466,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10735,11466,DENY_AUTHORIZATION,hbciDenyAuthorization
10740,11482,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10741,11482,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10742,11482,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10743,11482,DENY_AUTHORIZATION,hbciDenyAuthorization
10748,11498,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10749,11498,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10750,11498,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10751,11498,DENY_AUTHORIZATION,hbciDenyAuthorization
10756,11514,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10757,11514,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10758,11514,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10759,11514,DENY_AUTHORIZATION,hbciDenyAuthorization
10764,11530,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10765,11530,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10766,11530,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10767,11530,DENY_AUTHORIZATION,hbciDenyAuthorization
10772,11546,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10773,11546,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10774,11546,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10775,11546,DENY_AUTHORIZATION,hbciDenyAuthorization
10780,11562,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10781,11562,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10782,11562,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10783,11562,DENY_AUTHORIZATION,hbciDenyAuthorization
10788,11578,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10789,11578,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10790,11578,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10791,11578,DENY_AUTHORIZATION,hbciDenyAuthorization
10796,11594,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10797,11594,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10798,11594,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10799,11594,DENY_AUTHORIZATION,hbciDenyAuthorization
10804,11610,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
