id,action_id,protocol_action,sub_protocol_bean_name
10059,10114,DENY_AUTHORIZATION,xs2aDenyAuthorization
10064,10130,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10065,10130,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10066,10130,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10067,10130,DENY_AUTHORIZATION,xs2aDenyAuthorization
10072,10146,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10073,10146,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10074,10146,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10075,10146,DENY_AUTHORIZATION,xs2aDenyAuthorization
10080,10162,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10081,10162,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10082,10162,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10083,10162,DENY_AUTHORIZATION,xs2aDenyAuthorization
10088,10178,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10089,10178,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10090,10178,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10091,10178,DENY_AUTHORIZATION,xs2aDenyAuthorization
10096,10194,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10097,10194,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10098,10194,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10099,10194,DENY_AUTHORIZATION,xs2aDenyAuthorization
10104,10210,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10105,10210,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10106,10210,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10107,10210,DENY_AUTHORIZATION,xs2aDenyAuthorization
10112,10226,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10113,10226,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10114,10226,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10115,10226,DENY_AUTHORIZATION,xs2aDenyAuthorization
10120,10242,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10121,10242,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10122,10242,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10123,10242,DENY_AUTHORIZATION,xs2aDenyAuthorization
10128,10258,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10129,10258,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10130,10258,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10131,10258,DENY_AUTHORIZATION,xs2aDenyAuthorization
10136,10274,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10137,10274,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10138,10274,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10139,10274,DENY_AUTHORIZATION,xs2aDenyAuthorization
10144,10290,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10145,10290,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10146,10290,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10147,10290,DENY_AUTHORIZATION,xs2aDenyAuthorization
10152,10306,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10153,10306,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10154,10306,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10155,10306,DENY_AUTHORIZATION,xs2aDenyAuthorization
10160,10322,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10161,10322,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10162,10322,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10163,10322,DENY_AUTHORIZATION,xs2aDenyAuthorization
10168,10338,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10169,10338,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10170,10338,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10171,10338,DENY_AUTHORIZATION,xs2aDenyAuthorization
10176,10354,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10177,10354,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10178,10354,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10179,10354,DENY_AUTHORIZATION,xs2aDenyAuthorization
10184,10370,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10185,10370,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10186,10370,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10187,10370,DENY_AUTHORIZATION,xs2aDenyAuthorization
10192,10386,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10193,10386,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10194,10386,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10195,10386,DENY_AUTHORIZATION,xs2aDenyAuthorization
10200,10402,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10201,10402,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10202,10402,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10203,10402,DENY_AUTHORIZATION,xs2aDenyAuthorization
10208,10418,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10209,10418,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10210,10418,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10211,10418,DENY_AUTHORIZATION,xs2aDenyAuthorization
10216,10434,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10217,10434,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10218,10434,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10219,10434,DENY_AUTHORIZATION,xs2aDenyAuthorization
10224,10450,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10225,10450,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10226,10450,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10227,10450,DENY_AUTHORIZATION,xs2aDenyAuthorization
10232,10466,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10233,10466,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10234,10466,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10235,10466,DENY_AUTHORIZATION,xs2aDenyAuthorization
10240,10482,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10241,10482,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10242,10482,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10243,10482,DENY_AUTHORIZATION,xs2aDenyAuthorization
10248,10498,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10249,10498,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10250,10498,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10251,10498,DENY_AUTHORIZATION,xs2aDenyAuthorization
10256,10514,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10257,10514,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10258,10514,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10259,10514,DENY_AUTHORIZATION,xs2aDenyAuthorization
10264,10530,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10265,10530,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10266,10530,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10267,10530,DENY_AUTHORIZATION,xs2aDenyAuthorization
10272,10546,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10273,10546,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10274,10546,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10275,10546,DENY_AUTHORIZATION,xs2aDenyAuthorization
10280,10562,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10281,10562,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10282,10562,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10283,10562,DENY_AUTHORIZATION,xs2aDenyAuthorization
10288,10578,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10289,10578,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10290,10578,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10291,10578,DENY_AUTHORIZATION,xs2aDenyAuthorization
10296,10594,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10297,10594,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10298,10594,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10299,10594,DENY_AUTHORIZATION,xs2aDenyAuthorization
10304,10610,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10305,10610,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10306,10610,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10307,10610,DENY_AUTHORIZATION,xs2aDenyAuthorization
10312,10626,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10313,10626,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10314,10626,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10315,10626,DENY_AUTHORIZATION,xs2aDenyAuthorization
10320,10642,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10321,10642,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10322,10642,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10323,10642,DENY_AUTHORIZATION,xs2aDenyAuthorization
10328,10658,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10329,10658,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10330,10658,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10331,10658,DENY_AUTHORIZATION,xs2aDenyAuthorization
10336,10674,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10337,10674,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10338,10674,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10339,10674,DENY_AUTHORIZATION,xs2aDenyAuthorization
10344,10690,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10345,10690,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10346,10690,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10347,10690,DENY_AUTHORIZATION,xs2aDenyAuthorization
10352,10706,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10353,10706,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10354,10706,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10355,10706,DENY_AUTHORIZATION,xs2aDenyAuthorization
10360,10722,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10361,10722,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10362,10722,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10363,10722,DENY_AUTHORIZATION,xs2aDenyAuthorization
10368,10738,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10369,10738,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10370,10738,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10371,10738,DENY_AUTHORIZATION,xs2aDenyAuthorization
10376,10754,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10377,10754,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10378,10754,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10379,10754,DENY_AUTHORIZATION,xs2aDenyAuthorization
10384,10770,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10385,10770,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10386,10770,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10387,10770,DENY_AUTHORIZATION,xs2aDenyAuthorization
10392,10786,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10393,10786,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10394,10786,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10395,10786,DENY_AUTHORIZATION,xs2aDenyAuthorization
10400,10802,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10401,10802,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10402,10802,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10403,10802,DENY_AUTHORIZATION,xs2aDenyAuthorization
10408,10818,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10409,10818,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10410,10818,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10411,10818,DENY_AUTHORIZATION,xs2aDenyAuthorization
10416,10834,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10417,10834,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10418,10834,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10419,10834,DENY_AUTHORIZATION,xs2aDenyAuthorization
10424,10850,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10425,10850,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10426,10850,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10427,10850,DENY_AUTHORIZATION,xs2aDenyAuthorization
10432,10866,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10433,10866,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10434,10866,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10435,10866,DENY_AUTHORIZATION,xs2aDenyAuthorization
10440,10882,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10441,10882,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10442,10882,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10443,10882,DENY_AUTHORIZATION,xs2aDenyAuthorization
10448,10898,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10449,10898,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10450,10898,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10451,10898,DENY_AUTHORIZATION,xs2aDenyAuthorization
10456,10914,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10457,10914,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10458,10914,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10459,10914,DENY_AUTHORIZATION,xs2aDenyAuthorization
10464,10930,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10465,10930,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10466,10930,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10467,10930,DENY_AUTHORIZATION,xs2aDenyAuthorization
10472,10946,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10473,10946,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10474,10946,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10475,10946,DENY_AUTHORIZATION,xs2aDenyAuthorization
10480,10962,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10481,10962,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10482,10962,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10483,10962,DENY_AUTHORIZATION,xs2aDenyAuthorization
10488,10978,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10489,10978,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10490,10978,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10491,10978,DENY_AUTHORIZATION,xs2aDenyAuthorization
10496,10994,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10497,10994,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10498,10994,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10499,10994,DENY_AUTHORIZATION,xs2aDenyAuthorization
10504,11010,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10505,11010,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10506,11010,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10507,11010,DENY_AUTHORIZATION,xs2aDenyAuthorization
10512,11026,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10513,11026,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10514,11026,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10515,11026,DENY_AUTHORIZATION,xs2aDenyAuthorization
10520,11042,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10521,11042,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10522,11042,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10523,11042,DENY_AUTHORIZATION,xs2aDenyAuthorization
10528,11058,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10529,11058,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10530,11058,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10531,11058,DENY_AUTHORIZATION,xs2aDenyAuthorization
10536,11074,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10537,11074,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10538,11074,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10539,11074,DENY_AUTHORIZATION,xs2aDenyAuthorization
10544,11090,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10545,11090,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10546,11090,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10547,11090,DENY_AUTHORIZATION,xs2aDenyAuthorization
10552,11106,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10553,11106,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10554,11106,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10555,11106,DENY_AUTHORIZATION,xs2aDenyAuthorization
10560,11122,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10561,11122,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10562,11122,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10563,11122,DENY_AUTHORIZATION,xs2aDenyAuthorization
10568,11138,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10569,11138,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10570,11138,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10571,11138,DENY_AUTHORIZATION,xs2aDenyAuthorization
10576,11154,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10577,11154,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10578,11154,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10579,11154,DENY_AUTHORIZATION,xs2aDenyAuthorization
10584,11170,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10585,11170,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10586,11170,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10587,11170,DENY_AUTHORIZATION,xs2aDenyAuthorization
10592,11186,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10593,11186,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10594,11186,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10595,11186,DENY_AUTHORIZATION,xs2aDenyAuthorization
10600,11202,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10601,11202,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10602,11202,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10603,11202,DENY_AUTHORIZATION,xs2aDenyAuthorization
10608,11218,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10609,11218,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10610,11218,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10611,11218,DENY_AUTHORIZATION,xs2aDenyAuthorization
10616,11234,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10617,11234,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10618,11234,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10619,11234,DENY_AUTHORIZATION,xs2aDenyAuthorization
10624,11250,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10625,11250,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10626,11250,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10627,11250,DENY_AUTHORIZATION,xs2aDenyAuthorization
10632,11266,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10633,11266,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10634,11266,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10635,11266,DENY_AUTHORIZATION,xs2aDenyAuthorization
10640,11282,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10641,11282,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10642,11282,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10643,11282,DENY_AUTHORIZATION,xs2aDenyAuthorization
10648,11298,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10649,11298,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10650,11298,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10651,11298,DENY_AUTHORIZATION,xs2aDenyAuthorization
10656,11314,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10657,11314,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10658,11314,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10659,11314,DENY_AUTHORIZATION,xs2aDenyAuthorization
10664,11330,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10665,11330,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10666,11330,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10667,11330,DENY_AUTHORIZATION,xs2aDenyAuthorization
10672,11346,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10673,11346,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10674,11346,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10675,11346,DENY_AUTHORIZATION,xs2aDenyAuthorization
10680,11362,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10681,11362,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10682,11362,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10683,11362,DENY_AUTHORIZATION,xs2aDenyAuthorization
10688,11378,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10689,11378,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10690,11378,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10691,11378,DENY_AUTHORIZATION,xs2aDenyAuthorization
10696,11394,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10697,11394,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10698,11394,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10699,11394,DENY_AUTHORIZATION,xs2aDenyAuthorization
10704,11410,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10705,11410,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10706,11410,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10707,11410,DENY_AUTHORIZATION,xs2aDenyAuthorization
10712,11426,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10713,11426,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10714,11426,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10715,11426,DENY_AUTHORIZATION,xs2aDenyAuthorization
10720,11442,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10721,11442,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10722,11442,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10723,11442,DENY_AUTHORIZATION,xs2aDenyAuthorization
10728,11458,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10729,11458,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10730,11458,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10731,11458,DENY_AUTHORIZATION,xs2aDenyAuthorization
10736,11474,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10737,11474,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10738,11474,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10739,11474,DENY_AUTHORIZATION,xs2aDenyAuthorization
10744,11490,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10745,11490,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10746,11490,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10747,11490,DENY_AUTHORIZATION,xs2aDenyAuthorization
10752,11506,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10753,11506,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10754,11506,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10755,11506,DENY_AUTHORIZATION,xs2aDenyAuthorization
10760,11522,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10761,11522,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10762,11522,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10763,11522,DENY_AUTHORIZATION,xs2aDenyAuthorization
10768,11538,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10769,11538,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10770,11538,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10771,11538,DENY_AUTHORIZATION,xs2aDenyAuthorization
10776,11554,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10777,11554,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
